"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1518","@jessicarionero I fed him tea, miso soup, seltzer, and water. I hope this fever breaks.",FALSE,1,"jessicarionero",2019-03-08 05:47:45,FALSE,"1103894595560103936","1103895055180296193","69335652","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","girlyfriday",0,FALSE,FALSE,NA,NA
"1519","@luvpapasfritas @rs_nigel Wheewww the baby fever is really getting to me 😭😍",FALSE,1,"luvpapasfritas",2019-03-08 05:47:45,FALSE,"1103874664944689153","1103895054425317376","2363539310","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oxmgmxo",1,FALSE,FALSE,NA,NA
"1520","Bro why do I get baby fever so bad 😩",FALSE,1,NA,2019-03-08 05:47:35,FALSE,NA,"1103895014516506636",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","champagnesergio",0,FALSE,FALSE,NA,NA
"1521","Got that tattoo fever 🤒",FALSE,31,NA,2019-03-08 05:47:24,FALSE,NA,"1103894968001687555",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cxbeello",34,FALSE,FALSE,NA,NA
"1522","Merle Haggard - White Line Fever https://t.co/tAeqeKgXxQ",FALSE,0,NA,2019-03-08 05:46:43,FALSE,NA,"1103894794781089793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gus_802",0,FALSE,FALSE,NA,NA
"1523","eh, baby fever cured. https://t.co/aMXcq51uh0",FALSE,2,NA,2019-03-08 05:46:42,FALSE,NA,"1103894792650387456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charesexo",0,FALSE,FALSE,NA,NA
"1524","@tinyjones20 flouncing around in her cute little outfits during hay fever is the only thing keeping me going.",FALSE,11,"tinyjones20",2019-03-08 05:46:25,FALSE,NA,"1103894720252502016","806761891997491201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaGBlanco",0,FALSE,FALSE,NA,NA
"1525","@itsjustkri that baby fever still strong? 😂😂 https://t.co/vRinBlr9ZG",FALSE,0,"itsjustkri",2019-03-08 05:46:22,FALSE,NA,"1103894709770977283","3302831919","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","its_niaa__",0,FALSE,FALSE,NA,NA
"1526","@OfficialRezz when i was 19 i had a crazy high fever and went to see Richie Hawtin do a ‘decks, fx &amp; 909’ set at a… https://t.co/Wpry3PnBED",FALSE,123,"OfficialRezz",2019-03-08 05:46:10,TRUE,"1103381567710347266","1103894658684354560","2415428186","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djacslater",2,FALSE,FALSE,NA,NA
"1527","Medicine is finally kicking in and fighting back! Fever is almost gone heart rate is getting good again and I’m fee… https://t.co/eJmkVnyXrc",FALSE,0,NA,2019-03-08 05:43:54,TRUE,NA,"1103894088900726784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Limes12",0,FALSE,FALSE,NA,NA
"1528","I have another fucking fever",FALSE,0,NA,2019-03-08 05:42:59,FALSE,NA,"1103893857849114624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sierra_webb7",0,FALSE,FALSE,NA,NA
"1529","Thank you to all those that have reached out about my boyfriend, Andy. No word yet on what caused him to collapse,… https://t.co/LEfD1sFVsa",FALSE,3,NA,2019-03-08 05:42:54,TRUE,NA,"1103893835451490304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VegaLynette",0,FALSE,FALSE,NA,NA
"1530","We miss you, Henry. #Fever",FALSE,1,NA,2019-03-08 05:41:37,FALSE,NA,"1103893512632717313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FLF_Stewart",0,FALSE,FALSE,NA,NA
"1531","I’ve got a FEVER, and the only cure is more TRAIN horn! #EIRisGoingDown #ImLOCOforLocomotives #DelRioTrail… https://t.co/gGYAdUl92y",FALSE,0,NA,2019-03-08 05:41:11,TRUE,NA,"1103893402490294272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pennybags_rich",0,FALSE,FALSE,NA,NA
"1532","@Flahutin that's what I was looking for

 von Richthofen fever as it were",FALSE,0,"Flahutin",2019-03-08 05:40:17,FALSE,"1103892776356212736","1103893178573189120","27797045","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","idletexan",0,FALSE,FALSE,NA,NA
"1533","I have what seems to be kitten fever, I want a kitty so bad",FALSE,2,NA,2019-03-08 05:40:05,FALSE,NA,"1103893128799412224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YouJellly",0,FALSE,FALSE,NA,NA
"1534","Baby fever gone just like that https://t.co/BUGAAjOh4f",FALSE,0,NA,2019-03-08 05:38:43,FALSE,NA,"1103892784463794176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prncessbrandi",0,FALSE,FALSE,NA,NA
"1535","I either have the flu or a cold bc I'm super sleepy and getting chills since I woke up but I dont have a fever",FALSE,1,NA,2019-03-08 05:38:28,FALSE,NA,"1103892722081947648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vratsavultures",0,FALSE,FALSE,NA,NA
"1536","Seem to secure your love
Real gangsters in disguise
They wonder why, slime
I, oh, oh, oh
Think I'm better off by my… https://t.co/t3sjZByY0l",FALSE,0,NA,2019-03-08 05:38:25,TRUE,NA,"1103892708123336705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ryanowest25",0,FALSE,FALSE,NA,NA
"1537","Automatically my baby fever is gone https://t.co/vew6WdYKd5",FALSE,0,NA,2019-03-08 05:38:21,FALSE,NA,"1103892690339422215",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alaniraeee",0,FALSE,FALSE,NA,NA
"1538","Yeah never mind, my baby fever is gone https://t.co/fOPFlRioKo",FALSE,4,NA,2019-03-08 05:38:14,FALSE,NA,"1103892663349084160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camilaa_tobar",0,FALSE,FALSE,NA,NA
"1539","@agembr Maira is the worst human being amongst all the people who have been suffering from fever and flu",FALSE,1,"agembr",2019-03-08 05:37:45,FALSE,"1103891113696362496","1103892540808323075","2509150189","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdawaisi92",2,FALSE,FALSE,NA,NA
"1540","i don’t even remember tweeting this but man my fever brain is big 😳😳😳😳 https://t.co/YpgDO7XZ2Y",FALSE,2,NA,2019-03-08 05:36:23,FALSE,NA,"1103892194312634369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qirahsoka",0,FALSE,FALSE,NA,NA
"1541","This baby fever starting to hit really hard these days😩 ... time to adopt a new born puppy",FALSE,0,NA,2019-03-08 05:36:11,FALSE,NA,"1103892145289621505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pretty__n__pink",0,FALSE,FALSE,NA,NA
"1542","Lmao y’all still got that baby fever? https://t.co/fVei1gn5Rs",FALSE,0,NA,2019-03-08 05:36:09,FALSE,NA,"1103892137282695174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","presh_scarlett",0,FALSE,FALSE,NA,NA
"1543","@realDonaldTrump Donald you are clearly delusional!",FALSE,0,"realDonaldTrump",2019-03-08 05:35:42,FALSE,"1103353074469535750","1103892022971138050","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habs_fever",0,FALSE,FALSE,NA,NA
"1544","Thought my bf was on the mend, and then he came home with a 104 fever. He's been shaking in bed ever since. Work is… https://t.co/9VBA3ImVMp",FALSE,5,NA,2019-03-08 05:34:43,TRUE,NA,"1103891776102780933",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","girlyfriday",0,FALSE,FALSE,NA,NA
"1545","@STARBOYXCX sick af almost 103 fever",FALSE,1,"STARBOYXCX",2019-03-08 05:34:15,FALSE,"1103891485819252738","1103891658381320196","3421450599","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinkAaron",0,FALSE,FALSE,NA,NA
"1546","@TViewCounselors @TviewBasketball @uiltexas Um, shouldn’t you be asleep right now? It’s a school night! Got State Championship Fever?",FALSE,6,"TViewCounselors",2019-03-08 05:33:57,FALSE,"1103891005227511813","1103891583282245632","1928298547","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimberviewHigh",0,FALSE,FALSE,NA,NA
"1547","@billmaher MJ was one weird dude!",FALSE,0,"billmaher",2019-03-08 05:33:35,FALSE,"1103376790133719040","1103891490265157633","19697415","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habs_fever",0,FALSE,FALSE,NA,NA
"1548","@MazeRunnerBooks The Fever Code and The Maze Runner ❤❤❤",FALSE,1,"MazeRunnerBooks",2019-03-08 05:33:26,FALSE,"1103771554209558528","1103891454705848323","2574867360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Klaudia46973187",0,FALSE,FALSE,NA,NA
"1549","Being sick sucks. Like I don't have a cold or fever, I've just been throwing up, and my stomach feels awful. Fml. I… https://t.co/k8PoTZTjSB",FALSE,0,NA,2019-03-08 05:32:25,TRUE,NA,"1103891197318160384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angieisprussian",0,FALSE,FALSE,NA,NA
"1550","Baby fever is real. Like i want another one but then also brady punches me in the nose when i try to love on him an… https://t.co/lpIwTZZ2NQ",FALSE,2,NA,2019-03-08 05:32:03,TRUE,NA,"1103891105727176705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lynncharlea",0,FALSE,FALSE,NA,NA
"1551","fever burning me up",FALSE,4,NA,2019-03-08 05:31:50,FALSE,NA,"1103891050534330371",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinkAaron",0,FALSE,FALSE,NA,NA
"1552","so i got a fever monday night and long story short i think i had the flu this week and IT SUCKED",FALSE,8,NA,2019-03-08 05:31:37,FALSE,NA,"1103890995253403653",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AngrygirLcomics",0,FALSE,FALSE,NA,NA
"1553","Baby fever is real https://t.co/BqlZFJIbQK",FALSE,4,NA,2019-03-08 05:31:16,FALSE,NA,"1103890910171914243",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zo___laa",0,FALSE,FALSE,NA,NA
"1554","My baby fever is gone now https://t.co/HXYlYAJ312",FALSE,0,NA,2019-03-08 05:31:14,FALSE,NA,"1103890901124898816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_catorab3",0,FALSE,FALSE,NA,NA
"1555","Fever &lt;&lt;&lt; https://t.co/IQlSNNwZUS",FALSE,1,NA,2019-03-08 05:30:39,FALSE,NA,"1103890752298397697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TheOzoria",0,FALSE,FALSE,NA,NA
"1556","凛として「カカシファータタマヨリ出ないんで課金します！にはならねぇだろぶっころすぞ」",FALSE,0,NA,2019-03-08 05:28:42,FALSE,NA,"1103890261887705089",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","crash_fever_bot",0,FALSE,FALSE,NA,NA
"1557","This shit really trying to blow me but it’s okay because I’m going to Pangea and islands fever",FALSE,1,NA,2019-03-08 05:28:41,FALSE,NA,"1103890260235190272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meechthetaliban",2,FALSE,FALSE,NA,NA
"1558","""‘Ferrante Fever’ Review: A Bland Tribute to the Enigmatic Writer"" by JENNIFER SZALAI via NYT https://t.co/dVg5ykScwu",FALSE,0,NA,2019-03-08 05:28:29,FALSE,NA,"1103890209551179777",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jordan7ellis",0,FALSE,FALSE,NA,NA
"1559","I have baby fever wtff.",FALSE,0,NA,2019-03-08 05:28:01,FALSE,NA,"1103890091804512256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasmineSarabia",0,FALSE,FALSE,NA,NA
"1560","""‘Ferrante Fever’ Review: A Bland Tribute to the Enigmatic Writer"" Check out via NYT https://t.co/M1gAC11YmU The New York Times",FALSE,0,NA,2019-03-08 05:27:38,FALSE,NA,"1103889993565519872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BrodyChaze",0,FALSE,FALSE,NA,NA
"1561","Lmfao ! A bitch getting baby fever 🤣😩 TRAGIC !",FALSE,0,NA,2019-03-08 05:26:44,FALSE,NA,"1103889768494989313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JullesSantanaa",0,FALSE,FALSE,NA,NA
"1562","Damn I’m getting new car fever again🥵🥵🥵 https://t.co/S8lvDoucGE",FALSE,3,NA,2019-03-08 05:26:30,FALSE,NA,"1103889708491272192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ronne_Cook",0,FALSE,FALSE,NA,NA
"1563","@syddenkins 😂😂 bro for real. Like.. all I gotta say is, baby fever is CUREEEDDD. Cause cuddiieeeeee what the fuck.",FALSE,0,"syddenkins",2019-03-08 05:26:11,FALSE,"1103886497290248193","1103889628069679109","343876234","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angeldabasic",0,FALSE,FALSE,NA,NA
"1564","Yo all you participating in the #cheesechallange have got to stop.. my baby fever is at an all time high bc is this shit 🤦🏽‍♀️",FALSE,1,NA,2019-03-08 05:25:57,FALSE,NA,"1103889569957609473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lizz_Blizz",0,FALSE,FALSE,NA,NA
"1565","@kiahoward1 @EwSweetfeet43 Holy shit she’s soooo cute! As if I didn’t have bad enough baby fever, here we are! That… https://t.co/7WNZtfquVm",FALSE,0,"kiahoward1",2019-03-08 05:25:53,TRUE,"1103361774613643265","1103889553499217921","858924086","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylorFix1",0,FALSE,FALSE,NA,NA
"1566","""‘Ferrante Fever’ Review: A Bland Tribute to the Enigmatic Writer"" by JENNIFER SZALAI via NYT… https://t.co/5KClDkPdFB",FALSE,0,NA,2019-03-08 05:25:38,TRUE,NA,"1103889491402485760",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LukeLukeNy",0,FALSE,FALSE,NA,NA
"1567","African swine fever poses big threat to Iowa's pork industry https://t.co/n2Seh2BJHk https://t.co/DtIXYW5dgm",FALSE,0,NA,2019-03-08 05:25:14,FALSE,NA,"1103889391368364033",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","KCCINews",1,FALSE,FALSE,NA,NA
"1568","@Jimmypisfunny @WhismanSucks 
Listened to @CrimeInSports ep.# 80 this last week (Leslie Hylton).
I see Netflix has… https://t.co/9om4yq3tRL",FALSE,2,"Jimmypisfunny",2019-03-08 05:24:56,TRUE,NA,"1103889315233390592","1333219885","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","userm_a_phukoph",0,FALSE,FALSE,NA,NA
"1569","@yungparleG sid needs to stop giving me baby fever",FALSE,1,"yungparleG",2019-03-08 05:24:50,FALSE,"1103848215357636608","1103889290197590018","812146110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stopezra",0,FALSE,FALSE,NA,NA
"1570","TMI for a few: pissing clear today. Running a low-grade fever without sweating. Yet healthy as a horse according to… https://t.co/feopkIVBcl",FALSE,0,"WyldeRoseRed",2019-03-08 05:24:35,TRUE,"1103413002001215488","1103889225823346688","1069529924279578624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WyldeRoseRed",0,FALSE,FALSE,NA,NA
"1571","""‘Ferrante Fever’ Review: A Bland Tribute to the Enigmatic Writer"" by JENNIFER SZALAI via NYT https://t.co/w9mCOgvZ5M",FALSE,0,NA,2019-03-08 05:24:09,FALSE,NA,"1103889116440059905",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","turtledovegifts",0,FALSE,FALSE,NA,NA
"1572","@Tay_Ayanna Nope and now my baby fever is gone",FALSE,0,"Tay_Ayanna",2019-03-08 05:23:03,FALSE,"1103819440637005825","1103888840882741249","489970477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yzeeeta",0,FALSE,FALSE,NA,NA
"1573","I have both fevers.... 
house = baby fever https://t.co/hEYKFNb2sM",FALSE,2,NA,2019-03-08 05:22:00,FALSE,NA,"1103888578361229312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tgilaurenn1",0,FALSE,FALSE,NA,NA
"1574","Nigeria: Nigeria's Lassa Fever Death Toll Hits 93 | Khalil Humam - https://t.co/6W3iuUnfOE",FALSE,0,NA,2019-03-08 05:21:40,FALSE,NA,"1103888490738081792",NA,"<a href=""http://khalilhumam.com"" rel=""nofollow"">KhalilHumam.com</a>","khalilhumam",0,FALSE,FALSE,NA,NA
"1575","AJ got his first shots today, poor baby has a fever ❤️😭",FALSE,0,NA,2019-03-08 05:21:07,FALSE,NA,"1103888354838339587",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anikkab_",0,FALSE,FALSE,NA,NA
"1576","Gangsta fever 🔥⛽",FALSE,0,NA,2019-03-08 05:19:12,FALSE,NA,"1103887870194941955",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lawrence_epps_",0,FALSE,FALSE,NA,NA
"1577","My baby gives me baby fever someone heLP ME",FALSE,1,NA,2019-03-08 05:19:09,FALSE,NA,"1103887857024827392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bowlessssss",0,FALSE,FALSE,NA,NA
"1578","@muscadinia Omg at first i was like oh she is talking about Tara and then I realized you prob mean Stella but my fe… https://t.co/z4doVAwEWP",FALSE,2,"muscadinia",2019-03-08 05:17:45,TRUE,"1103879278725259265","1103887507127644160","547608201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RonniMae",0,FALSE,FALSE,NA,NA
"1579","Working with all babies gives me baby fever",FALSE,0,NA,2019-03-08 05:17:31,FALSE,NA,"1103887448948453376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ServiceeAmber",0,FALSE,FALSE,NA,NA
"1580","@GarciaThunder i can think of 10 baseball movies better than the sandlot, let alone sports movies in general

angel… https://t.co/QkWShgf22g",FALSE,1,"GarciaThunder",2019-03-08 05:15:39,TRUE,"1103573101726490624","1103886976799784960","789905220595613696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","redwardsox",0,FALSE,FALSE,NA,NA
"1581","Drew Barrymore’s entire aesthetic in this movie and FEVER PITCH have haunted me for years, they are my ideal",FALSE,2,"robinathefirst",2019-03-08 05:15:09,FALSE,"1103876959644246017","1103886850366660608","21031902","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinathefirst",0,FALSE,FALSE,NA,NA
"1582","To a writer, research can be like a fever. You keep at it until the fever breaks.",FALSE,0,NA,2019-03-08 05:14:56,FALSE,NA,"1103886796868411394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimintheCLE65",0,FALSE,FALSE,NA,NA
"1583","@KristyMee DJ is an angel and gives me a very large amount of baby fever",FALSE,1,"KristyMee",2019-03-08 05:14:39,FALSE,"1103886529468850178","1103886725670031360","58542986","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_raisingriver_",0,FALSE,FALSE,NA,NA
"1584","If you wanna get rid of baby fever just watch a video of a woman giving birth 😭",FALSE,3,NA,2019-03-08 05:13:11,FALSE,NA,"1103886358223810562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WavySanz",2,FALSE,FALSE,NA,NA
"1585","@ayu_fever Was seeing GIFs of her delivering plenty of shots to the testicles today &amp; realized Johnny Cage has a da… https://t.co/F6LnxuzAIs",FALSE,0,"ayu_fever",2019-03-08 05:12:44,TRUE,"1103836580270301184","1103886243018944513","293278491","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cleric_Neo",0,FALSE,FALSE,NA,NA
"1586","@rayonjj_ @KrispyKremeDee My baby fever jumped out the window, I CANNOT",FALSE,198,"rayonjj_",2019-03-08 05:12:25,FALSE,"1103773084266434568","1103886164350578691","4774518014","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dshay_collins",11,FALSE,FALSE,NA,NA
"1587","Ew stop I feel the baby fever thing again &amp; it scares me https://t.co/Ou8GEmiZL2",FALSE,10,NA,2019-03-08 05:10:40,FALSE,NA,"1103885723290066945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tay_chrisstine",1,FALSE,FALSE,NA,NA
"1588","Everyday my baby fever senses tingle more and more",FALSE,4,NA,2019-03-08 05:10:04,FALSE,NA,"1103885573800964097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SabrinaBains209",0,FALSE,FALSE,NA,NA
"1589","Baby fever ?? GONE🗣🗣🗣 https://t.co/YfotXJVyyS",FALSE,0,NA,2019-03-08 05:07:56,FALSE,NA,"1103885034275037184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_carameljawn_",0,FALSE,FALSE,NA,NA
"1590","Good news. It's like 99. So... Flushed but not true fever.",FALSE,1,"moredena",2019-03-08 05:07:46,FALSE,"1103884801499512833","1103884993015603201","113439364","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moredena",0,FALSE,FALSE,NA,NA
"1591","@page88 I'm waiting for America to wake up from its fever-dream, come on america, please wake up (Murdoch is austra… https://t.co/nnVFC34rXk",FALSE,4,"page88",2019-03-08 05:07:25,TRUE,"1103881057407926272","1103884904402571270","4282171","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Undy_Dredge",0,FALSE,FALSE,NA,NA
"1592","Let's play a game of Did My Fever Come Back or am I Just Flushed? https://t.co/rwQErD1bRf",FALSE,0,NA,2019-03-08 05:07:00,FALSE,NA,"1103884801499512833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moredena",0,FALSE,FALSE,NA,NA
"1593","@AstralikaCastle He's got the rotten candy fever",FALSE,0,"AstralikaCastle",2019-03-08 05:06:40,FALSE,"1103880133515960320","1103884716246093830","3893846175","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrianneandMatt",0,FALSE,FALSE,NA,NA
"1594","ah, fever of 102+, so we meet again",FALSE,1,NA,2019-03-08 05:06:21,FALSE,NA,"1103884639666495489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","swedenofdunlire",0,FALSE,FALSE,NA,NA
"1595","@slagkick Unfortunately. It’s been fun with all the fever dreams and stuff. Like you never really wonder what it’s… https://t.co/W2QvOEARge",FALSE,1,"slagkick",2019-03-08 05:06:01,TRUE,"1103798841394905088","1103884552290787333","373478720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonarchPiratica",0,FALSE,FALSE,NA,NA
"1596","I’ve got a fever, and the only prescription is more Metal Marvels. - raexrae57 Shop here: https://t.co/EiazMrY8xO https://t.co/AaoS1jPF7T",FALSE,0,NA,2019-03-08 05:05:49,FALSE,NA,"1103884501661319168",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","themetalmarvels",0,FALSE,FALSE,NA,NA
"1597","Fck that baby fever! This where it at! 👀 https://t.co/qhLRQmL1GV",FALSE,1,NA,2019-03-08 05:05:39,FALSE,NA,"1103884463476400128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1terad0",0,FALSE,FALSE,NA,NA
"1598","Been in bed due to this flare-up on top of a fever for two straight days. I'm going insane and I think I consumed a… https://t.co/WcfwbCZ1u7",FALSE,2,NA,2019-03-08 05:05:16,TRUE,NA,"1103884366877323265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neptura",0,FALSE,FALSE,NA,NA
"1599","@Pregnancy_Video Yeah...this baby fever hopped skipped and jumped out of the window https://t.co/l1aDBXdc8V",FALSE,0,"Pregnancy_Video",2019-03-08 05:04:50,FALSE,"1103706802976362496","1103884255183003656","347794641","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davonnesheree",0,FALSE,FALSE,NA,NA
"1600","@tyler_king I have comeback fever, upset fever and additional seating capacity fever!",FALSE,2,"tyler_king",2019-03-08 05:04:35,FALSE,"1103878929943691272","1103884194235596802","58494305","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","n8sager",0,FALSE,FALSE,NA,NA
"1601","Uh i don’t have baby fever anymore https://t.co/66Ftlu4dNp",FALSE,0,NA,2019-03-08 05:04:21,FALSE,NA,"1103884132432543744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nae_Babe",0,FALSE,FALSE,NA,NA
"1602","D - DAY 48 [March 08, 2019] .

Minoz KOREA &amp; CHINA official daily countdown update.

@actorleeminho… https://t.co/WvEfqY1C4x",FALSE,3,NA,2019-03-08 05:03:30,TRUE,NA,"1103883918728585216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","leeminho_fever",0,FALSE,FALSE,NA,NA
"1603","got a fever atm and it’s clearly not even hot outside , like what is this ? 🙆🏻‍♀️",FALSE,2,NA,2019-03-08 05:03:03,FALSE,NA,"1103883805457170433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baklawabae",0,FALSE,FALSE,NA,NA
"1604","@iamkatesbush This has fever dream energy.",FALSE,0,"iamkatesbush",2019-03-08 05:02:45,FALSE,"1103672070674690048","1103883731561996290","939888920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALonelyGoldfish",0,FALSE,FALSE,NA,NA
"1605","The Black Keys - Fever [Official Video] https://t.co/bDrf5u5pAg via @YouTube I'm feeling particularly religious today....",FALSE,0,NA,2019-03-08 05:02:15,FALSE,NA,"1103883607465062401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LIBingtheLife",0,FALSE,FALSE,NA,NA
